,charge_TV_max,charge_TV_T,charge_outCur_drop,charge_outCur_drop_T,charge_temp_max,charge_temp_max_T,charge_inCur_drop,charge_inCur_drop_T,charge_vol_max,charge_vol_max_T,discharge_TV_min,discharge_TV_T,discharge_outCur_rise,discharge_outCur_rise_T,discharge_temp_max,discharge_temp_max_T,discharge_loadCur_rise,discharge_loadCur_rise_T,discharge_vol_min,discharge_vol_min_T,capacity
13,4.2001141913384625,3113.171,1.4925643639824657,3170.453,30.989928257875434,3464.109,1.482,3170.453,4.948,3105.75,1.8425883947903754,3325.406,-0.00119131607477119,52.859,41.50830652935,3336.437,0.0006,52.859,1.022,3216.844,1.8175491643824844
14,4.20029179082298,3102.406,1.4978496547765427,3152.265,30.824512758825595,3470.312,1.488,3148.421,4.953,3114.062,1.8285852544110042,3313.969,-0.0022152215206613277,52.891000000000005,41.369681799861574,3325.063,0.0006,52.891000000000005,1.021,3204.844,1.810901200296979
15,4.200776374192766,3090.016,1.4992624799806447,3136.953,30.706105951827258,3385.859,1.49,3133.047,4.948,3063.344,1.8355395996102943,3309.031,-0.0011790914398689086,52.967999999999996,41.46226760798129,3320.187,0.0006,52.967999999999996,1.032,3199.734,1.8083032603084233
16,4.200089989256117,3077.297,1.4896740575780798,3137.047,30.918718254553035,3405.891,1.49,3132.969,4.948,3069.625,1.9492783916128957,3261.563,0.000707099652494325,53.359,41.32045149274522,3272.797,0.0006,53.359,1.02,3150.75,1.7928016149381065
17,4.200622739009087,3131.641,1.4953084587202674,3175.969,31.3144559017896,3404.453,1.482,3175.969,4.953,3116.594,1.7363301713780446,3320.703,0.0023576944568536413,54.375,41.29100352861782,3332.328,0.0006,54.375,1.054,3185.265,1.812563150045885
18,4.200036715534793,3134.406,1.4992693666231856,3179.359,31.027467228830222,3411.5,1.488,3179.359,4.953,3150.859,1.7105280581137303,3310.328,-0.0017969568487828328,53.625,41.08913600776219,3332.953,0.0008,53.625,1.002,3199.625,1.807772607491239
19,4.20036066361289,3118.454,1.497599412995339,3163.985,30.888592234451423,3423.938,1.486,3163.985,4.953,3122.875,1.6755342791432475,3305.516,0.0008991490694953108,53.937,41.020672808164036,3316.922,0.0006,53.937,1.005,3194.031,1.8048055175003972
20,4.2002889509765815,3100.281,1.4971172140685929,3150.656,30.670123380473928,3415.25,1.49,3146.531,4.953,3079.891,1.6704419000715314,3297.953,-0.00018784429334938295,54.156,40.73588950026045,3320.86,0.0006,54.156,1.002,3186.11,1.800538555899242
21,4.200119154398307,3081.657,1.4921658684862018,3140.563,30.462426559937136,3396.578,1.49,3136.391,4.948,3073.453,1.7016507714607274,3287.203,-3.0845483635643493e-06,54.281,40.76227622359968,3298.64,0.0006,54.281,1.014,3174.937,1.7942356098033032
22,4.200475457678313,3074.89,1.4957799346862388,3121.89,30.72318127975227,3398.718,1.488,3117.609,4.953,3079.39,1.8891035060983299,3289.609,0.0017040472382101974,54.656,39.71112605386658,3301.203,0.0006,54.656,1.02,3176.797,1.807409052434889
23,4.200063251790849,3068.547,1.4996021013784373,3120.61,29.978307217210865,3411.672,1.49,3111.985,4.948,3043.422,1.756482386846181,3280.672000000006,4.668386425923021e-05,54.828,39.797043058510575,3303.8439999999973,0.0006,54.828,1.022,3167.327999999994,1.7902504816962075
24,4.200068680545225,3060.375,1.498882717743597,3117.469,29.97967928346839,3395.875,1.49,3104.391,4.948,3035.11,1.8323981556137667,3269.61,0.000658959789003863,55.11,39.64019141128942,3281.188,0.0006,55.11,1.03,3155.641,1.7961223845359495
25,4.200650000028294,3043.875,1.4950844043913516,3097.203,29.835765163370844,3362.828,1.483,3097.203,4.948,3039.594,1.8971268658440401,3259.859,-0.004083291746131612,55.156,39.75344188854835,3283.234,0.0006,55.156,1.045,3145.609,1.7912236690350776
26,4.20042309139049,3026.844,1.4916862569277287,3085.25,29.812108296969406,3388.25,1.481,3085.25,4.948,3018.203,1.9934958310371553,3250.11,0.004617963619156729,55.375,39.57317189988566,3261.797,0.0006,55.375,1.011,3158.313,1.7854822365303245
27,4.20014334038704,3014.25,1.4998370131194643,2455.891,30.22482648108026,3357.813,1.481,3072.984,4.948,3009.797,1.9679550948765454,3219.281,0.002313252829698424,55.641,39.45687787991913,3242.938,0.0006,55.641,1.035,3104.063,1.7677890780323617
