0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.10738676,0.0,1.0682225,0.0,2.2754533,0.0,0.0,0.07557575,0.22311741,0.86406446,0.43658775,0.678642,0.29865283,1.5112396,0.48869634,0.0,0.0,0.62324077,0.576206,0.0,0.0,1.6511316,0.77981824,0.0,0.0,0.28850654,0.45407268,0.60236317,0.8882012,0.0,0.4001523,0.70639473,1.5039498,0.0,0.0,0.0,0.0,0.28258693,0.0,2.1827517,0.7914274,0.0,1.2930958,0.0,1.2526486,0.7617315,0.0,0.0,1.4414916
0.0,0.08867075,0.023798833,0.79873276,0.0,2.0948026,0.0,0.27790946,0.0,0.0,1.3411584,0.07084977,0.14310275,1.2630095,0.0,1.2194747,0.0,0.0,0.0,1.7417576,0.79000735,0.0,0.66112965,1.585484,0.11571142,0.0,0.5202688,0.0019238271,0.0,1.2878411,0.4602194,0.2793936,0.8180533,1.2852064,1.2569338,0.0,0.021884974,0.0,0.10119418,0.0,0.7300496,0.8404277,0.0,0.0,0.43226305,0.019097859,0.52798027,0.0,0.0,1.1305088
0.15057123,1.1923231,1.1652594,0.6042566,1.5136068,0.3697488,0.0,0.0,0.0,0.0,0.0,0.59692234,0.7506293,0.0,0.22406738,0.098482884,1.5648516,0.0,0.0,1.3191673,0.0,0.72270924,0.16099475,0.0,0.64351416,0.29641464,0.0,0.0,0.0,0.0,1.4013015,0.0,1.7718464,0.0,0.0,0.09133109,1.6852452,0.0,0.0,0.0,0.5434131,0.5481335,0.0,0.3345089,0.0,0.0,0.0,2.1306098,0.33383685,0.0
0.10823883,0.0,0.82374614,1.2755806,0.6868481,0.105944216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9266346,1.7538817,0.14264372,0.0,0.0,1.4808123,0.0,0.0,0.0,0.0,0.22501314,0.0,0.0,0.0,0.0,1.0370878,0.20785828,1.8570695,0.0,0.9745725,0.9829772,0.19643982,0.0,0.0,0.0,0.0,0.0,0.35872573,0.0,0.0,1.0638329,0.0,0.0,0.0,1.1787468,0.0,0.0
0.30792457,0.0,0.0,0.18848783,0.0,0.2301205,1.408664,0.0,0.0,0.22530754,0.22686414,0.0,0.0,0.0,0.32999423,0.0,0.0,0.18934119,0.0,0.0,0.0,0.0,1.6409746,1.1191815,0.0,0.0,0.88377786,0.0,0.5647923,0.0,0.0,0.0,0.0,1.9478868,0.0,0.0,0.0,0.7369509,0.13047479,0.0,1.1411059,0.0,0.78497857,1.9368541,0.13020618,0.0,0.5180617,0.0,0.0,0.0
0.76500297,0.44625366,0.5473597,0.0,0.27154526,0.0,0.0,0.0,0.0,0.1848935,0.0,0.63930863,0.8234421,0.0,0.0,0.46920675,0.0,0.17048398,0.0,0.042179227,0.034593347,0.14429134,0.0,0.0,0.70859003,0.5626685,0.37957755,0.0,0.0,0.60932535,1.1728202,0.0,0.45505062,0.0,0.0,0.0,1.5883857,0.0,0.17323393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13637647,1.0496243,1.5120595,0.0
0.0,0.17410475,0.0,0.0,0.8092563,0.0,0.757484,1.0690265,0.0,0.0,0.0,0.7142237,0.3373417,1.0508465,0.0,1.2435646,0.32985264,1.3854172,0.14671649,0.47793135,0.8904102,0.0,0.04351632,1.0263149,0.9967709,0.62643385,0.13964586,0.0,0.49508014,0.2445401,0.8159893,1.0715965,0.0,0.0,1.9847653,1.5041463,0.0,0.9626067,0.19684279,0.3835231,0.0,0.12432072,0.0,0.0,0.17568587,0.3537819,0.8974861,0.0,0.0,0.9518097
0.45250297,0.0,0.0,0.0,0.7085523,0.0,0.4673568,1.4037619,0.047205497,0.0,0.0,0.0,0.0,0.92676324,0.062145766,0.5400287,0.0,0.0,0.0,0.5401755,0.562291,0.42286497,0.76770043,0.0,0.9893805,0.0,1.5606071,0.6733137,1.1957287,0.0,0.0,2.2354646,0.2487768,0.1249384,0.15958281,0.2770269,0.0,1.8827418,0.0,1.8086331,0.0,0.36318398,0.5319888,0.71825516,0.0,0.080396585,2.0720851,0.0,0.0,0.0
0.0,0.0,0.14105529,0.0,0.0,0.0,0.6817811,0.0,0.0,0.9808139,0.62282705,0.0,0.0,0.95068043,0.0,0.0,0.20489217,1.3468293,0.0,1.2070155,0.8839753,1.6456109,0.79593164,0.6173471,0.8410166,0.21420959,0.0,0.08728703,0.22563009,0.6160545,0.0,1.2189931,0.0,0.8806111,0.0,0.0,0.0,0.71566373,0.0,2.0305474,0.0,0.0,2.6100082,0.76214343,0.0,0.0,0.0,1.3525643,0.0,0.0
0.0,0.30765072,0.11666682,0.12531367,1.267163,0.0,0.031145172,0.0,0.0,0.54196733,0.0,0.0,0.70181304,0.8806812,1.1556851,0.5095761,0.32814354,0.5861057,0.44313955,0.0,0.19288701,0.25199613,0.0,0.0,0.0,0.4498035,0.0,0.0,0.0,0.38002628,0.24373564,0.16022637,0.9854626,0.0,0.0,0.0,0.0,1.4931538,0.16173087,0.48481163,0.0,0.0,0.36269063,0.0,0.0,0.5462353,0.0,1.3709905,0.0,0.0
0.0,0.7708358,0.0,0.0,0.72303426,0.0,0.70850074,0.0,0.17563066,1.772199,0.38550252,0.0,0.27194437,0.19036321,0.36732092,0.0,0.0,0.8216006,0.0917612,0.0,0.21166438,0.4581827,0.32174534,0.0,0.0,0.0,0.6358781,0.0,0.0,0.5429577,0.0,0.10926054,0.11104978,0.0,0.0,0.0,0.0,1.2727015,0.86563647,1.0649673,0.13221273,0.0,0.52297753,0.0,0.40256092,0.0,0.0,0.17380042,0.10240181,0.0
0.26493347,0.0,0.0,0.0,0.0,0.0,1.0529274,0.0,0.0,0.46151343,0.0,0.96879774,0.0,0.11270659,0.19666433,0.0,0.0,1.468544,0.0,0.0,0.0,0.0,0.5960336,1.2095437,0.0,0.0,0.7868505,0.0,0.0,1.1216326,0.0,0.0,0.0,1.110752,0.12664497,0.0,0.0,0.0,0.55184555,0.0,0.7311324,0.0,0.0,1.135021,0.5168377,0.0,0.0,0.5490394,0.18808672,0.0
0.0,0.25190613,0.0,1.0089737,0.0,1.7192668,0.081320114,0.17592509,0.0,0.0,0.5614077,0.74374074,0.0,1.3703073,0.09002702,1.1413969,0.0,0.02811782,0.26345527,0.0,0.029498944,0.0,2.110216,1.5361413,0.0,0.2019345,0.1835572,0.27627775,0.1383844,0.7093755,0.0,0.46752685,0.13037564,0.89555436,0.58448535,0.1955864,0.0,0.8529828,0.8327847,0.0,0.71310556,0.0,0.0,0.70804876,0.6022657,0.8578155,0.83689064,0.0,0.0,0.6245308
0.0,0.85399854,0.0,0.0,0.18336222,0.20533428,0.67047745,0.34840587,0.0,0.0,0.68842596,0.0,0.7491653,0.840491,0.35411963,1.0323946,0.0,1.0407553,1.0103981,1.561391,1.3412403,0.8781762,0.0,0.0,0.7258454,0.93741775,1.2994522,0.0,0.0,0.87418157,0.0,0.28622857,0.0,0.18869294,0.4708656,0.10912844,0.0,0.2583991,1.0531782,0.89017266,0.0,0.4727749,0.0,0.0,1.042047,0.52324545,0.0,0.5245724,0.17357941,0.8194272
0.0,0.0,0.9622644,0.0,0.058033746,0.0,0.58365613,1.5085251,0.6491215,0.0,0.0,0.0,0.06519933,0.23021133,0.9897522,0.72655,0.052142117,0.5685455,1.9175613,1.2755156,1.3351715,1.7440268,0.0,0.0,1.5951974,2.5928738,0.7368125,2.0625036,0.0,0.0,0.0,1.188796,0.0,0.0,0.0,0.3955333,1.1639409,1.9775344,1.748077,0.5399259,0.0,0.5417647,0.0,0.0,1.1378179,0.0,0.0,0.34979826,0.0,0.0
0.0,0.9066835,1.4276698,0.012360921,0.0,0.0,0.9109735,1.8012934,0.59018105,0.0,0.0,0.0,0.0,0.81844115,0.093691394,0.0,0.0,0.66446424,1.3043836,0.0,1.3647453,1.9285477,0.0,0.0,1.9229571,2.219063,0.23940621,2.235075,0.0,0.0,0.13393576,1.32794,0.0,0.0,0.0,1.2934383,0.73033226,1.418731,1.4495442,0.0,0.0,0.38333654,0.0,0.0,1.3153301,0.0,0.0,0.0,0.35124296,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5639657,0.0,0.09261419,0.0,0.0,0.19573277,0.0,0.0,0.7176612,0.5560618,0.0,1.7016337,1.3378062,0.7993755,0.8164564,0.0,0.40682665,0.016996672,0.12013023,1.427636,0.05104934,0.0,0.0,0.3203662,0.0,0.0,0.0,0.2528628,0.042735737,0.0,2.3851244,0.0,2.5649219,0.0,0.0,0.0,0.0,0.21542147,1.1357666,0.0,0.0,0.63980585,0.46525913,0.0
0.0,3.1776288,0.0,0.0,0.0,1.3819381,2.8302455,0.8003934,0.0,2.7438455,2.2575164,1.1533974,0.0,1.8523817,0.0,0.0,0.32858652,1.5169988,0.0,0.0,0.9090204,0.0,1.4212888,2.1810148,1.4709548,0.14218798,1.0938541,2.006231,0.0,1.1983782,0.0,0.42748377,0.0,0.24266803,2.5220845,3.4869916,0.0,0.0,0.8755416,0.0,0.07617919,0.0,0.0,0.502571,2.0969152,0.7397876,0.0,0.0,0.38404384,1.4920213
